Donald Trump and his children face charges of evading $250 million in taxes.,mostly false,
"An image depicts a Hillary Clinton supporter standing on an American flag while waving a ""Hillary for President 2016"" banner.",False,
The yolks of flamingo eggs are a bright pink color.,False,
"Melania Trump suggested her husband could ""make peace with the blacks"" by increasing their food stamp payments.",false,
Donald Trump's tweet congratulating his wife Melania on her speech at the Republican Convention was identical to the message Barack Obama sent Michelle in 2012.,FALSE,
The Pokemon Go app is covertly passing information to Google Maps as well as the National Security Agency (NSA).,False,
"Disney/Pixar announced the release of 'Boo' (a sequel to Monsters, Inc.) in July 2020.",False,
Justin Trudeau has freed from prison and expunged the record of every convicted marijuana user in Canada.,FALSE,
"Chelsea Clinton was paid $900,000 to work for her parents after she finished college.",FALSE,
Donald Trump and Mike Pence did not steal their campaign logo from a Nevada brothel.,FALSE,
In 1992 Al Sharpton delivered a speech in which he exhorted blacks to kill police.,MIXTURE,
Improperly cleaned tanning beds are vectors for sexually transmitted diseases such as herpes.,mixture,
"Black Lives Matter protesters in Baton Rouge chanted calls for ""dead cops ... now"" shortly before three officers were killed in that city.",false,
The officer who shot and killed Alton Sterling was photographed at a KKK rally.,FALSE,
"Mike Pence said that if abortion were allowed in cases of rape, then women would try to get raped in order to have abortions.",False,
Anti-terrorism presentation warns about women in burqas buying up cell phones.,false,
"President Obama issued an executive order calling for the creation of a Black Lives Matter memorial wall in Washington, DC.",False,
Actress Betty White uttered a witty rejoinder to the oft-used phrase 'Grow some balls.',False,
"Photograph shows Donald Trump with ""no wig or makeup.""",false,
Ted Cruz said that he would endorse Donald Trump if the latter promised to make masturbation illegal.,FALSE,
France deliberately suppressed information about torture and mutilation at the Bataclan in November 2015 to avoid upsetting Muslims.,False,
The band 10cc was so named because the term represents the amount of semen in an average male ejaculation (or a little bit more).,false,
Chris Christie was so angry at Donald Trump for picking Mike Pence over him as a running mate that he refused to retrieve Trump's dry cleaning.,False,
A list shows documents that several prominent news media executives have ties to the Obama administration.,mixture:,
Twenty-one people were killed in a mass shooting in Ontario (or other locations).,False,
The Wharton School wrote an open letter to Donald Trump explaining that the Republican Presidential candidate does not represent his former school.,MIXTURE,
British actor Rowan Atkinson has died.,False,
"Facebook users can receive a $60 coupon for Kroger by ""liking"" and ""sharing"" a status.",Scam,
Fire and smoke billowing from the vicinity of the Eiffel Tower were evidence of a Bastille Day terrorist attack in Paris.,False,
DNC staffer Seth Rich was gunned down to prevent him from meeting with the FBI over plans to testify against Hillary Clinton.,False,
A photograph of a fatal motorcycle crash shows either an angel or the victim's ghost.,false,
Jesus and His disciples are going to be portrayed as homosexual in a soon-to-be-released film.,false,
The Republican National Committed has officially adopted support for the discredited practice of conversion therapy for gay people as part of their platform.,unproven,
"Police in Lancaster, Pennsylvania, busted an Amish dobergoat fighting ring.",False,
Young prodigy Brandenn Bremmer achieved a number of successes before taking his own life at age14 so that he could donate his organs to others.,Mixture,
President Obama signed an executive order allowing the use of the U.S. military against American citizens.,FALSE,
"Stacey Dash was hired by Donald Trump for his ""Negro Outreach Program.""",FALSE,
"Bernie Sanders was forced to endorse Hillary Clinton under DNC rules, but can go on to win a contested convention like FDR (who also endorsed his opponent before winning).",Mixture,
"A billionaire has offered $1 billion to ""breed"" Lebron James and Serena Williams.",FALSE,
A Pokémon GO player in Oregon was stabbed and turned down medical treatment so that he could keep playing.,true,
"Russia placed Black Lives Matter on an official ""terror list"" in July 2016.",FALSE,
"Dallas Police Chief David Brown lost a son, brother, and work partner to gun violence.",True,
A homeowner shot and killed a teenaged boy trespassing during a round of Pokemon Go.,False,
"Sharonda Banks, 28, of Newark, New Jersey died after a maggot-infested weave was sewn into her scalp.",False,
A photograph shows actor Elijah Wood with his identical twin brother.,FALSE,
"A list of some of President Obama's economic accomplishments shows all he has done, even hampered by political obstructionism.",Mostly true,
Three countries issued travel warnings to their citizens about visits to the United States.,Mostly true,
"The creator of Pokémon said in an interview that the game is anti-Christian, and was developed with Satanists in mind.",FALSE,
"Chick-fil-A distributed""Back the Blue"" shirts in the wake of July 2016 ""Black Lives Matter"" protests.",false,
A giant asteroid is expected to hit the earth in July 2016.,FALSE,
A biotech company has developed a 3D synthetic rhino horn that will eventually undercut the market for poached horns.,Mixture,
Seattle Seahawks cornerback Richard Sherman authored an essay criticizing the Black Lives Matter movement.,FALSE,
Photograph shows eleven original staff members of Microsoft in 1978.,true,
A photograph shows a sign in Australia indicating that Pokemon Go players are being targeted by police.,FALSE,
Donald Trump called Serena Williams his 'Black American woman friend' on Twitter after the tennis star won her 7th Wimbledon title.,FALSE,
"The Burger King fast food chain ""admitted it has been selling burgers that contain horsemeat.""",false,
"Police in Rochester, Minnesota, assessed that an encounter with three Middle-Eastern men at Silver Lake Park was an attempted human trafficking incident.",False,
"During an interview with the Washington Post, President Obama stated that Americans would be better off under martial law.",False,
The streaming music service Pandora endorsed the Black Lives Matter movement while ignoring the deaths of Dallas police officers.,mixture,
"A Black Lives Matter protest in Memphis obstructed I-40, leading to the death of a critically ill child transplant patient.",False,
"A 15-year-old boy stabbed his brother to death because he thought the younger boy had deleted his Pokemon,",false,
The White House was illuminated purple the night Prince died but did nothing when five police officers were killed in Dallas.,mostly false,
Philando Castile was a member of the Crips gang.,unproven,
A video shows the chief Iranian nuclear negotiator appearing on television and candidly reflecting on the negotiating process with the U.S.,false,
Pope Francis endorsed Donald Trump for president.,FALSE,
Actor Nicolas Cage died in a motorcycle accident in July 2016.,FALSE,
Wrestler John Cena died in a car accident in July 2016.,FALSE,
Ruth Bader Ginsburg threatened to leave the Supreme Court if Donald Trump gets elected president.,FALSE,
A photograph shows Albert Einstein riding a bike while an atomic explosion takes place in the background.,False,
A man absorbed in playing the new Pokemon Go app caused a major traffic accident.,false,
Philando Castile was wanted for armed robbery when he was killed by police officers.,MOSTLY FALSE,
'The Simpsons' animated television series predicted the advent of the Pokemon Go game.,FALSE,
"Steven Hildreth Jr. was stopped by police officers for a broken headlight, but was let go with a verbal warning.",TRUE,
Police officer Nakia Jones was fired after expressing her thoughts about police brutality in a viral Facebook live video.,False,
A pride of lions killed a group of poachers in Zimbabwe.,FALSE,
"Hacked Twitter DMs reveal that activist DeRay Mckesson planned a ""summer of chaos"" involving protests and riots with Attorney General Loretta Lynch.",False,
"President Obama signed an executive order commissioning pastor Rob Bell to write a ""gender neutral Bible.""",False,
Alton Sterling was a member of the Bloods gang and had a lengthy criminal record.,MIXTURE:,
Neo-Nazi Jeffrey Harris was identified as the man who shot and killed several police officers at a protest in Dallas.,FALSE,
"A video shows a ""Stairway to Heaven"" fireworks display.",TRUE,
A photograph shows Alton Sterling and two children holding guns.,UNPROVEN,
A 'purge' event is planned for 9 July 2016 in Baton Rouge.,unproven,
Monsanto has purchased or merged with the Whole Foods Market grocery chain.,False,
A Baltimore police officer shot and killed two-year-old Malik Gibson after mistaking his pacifier for a gun.,False,
A teenager was stabbed after accidentally wandering into a bad neighborhood while playing the new 'Pokemon Go' app.,FALSE,
Orlando nightclub shooter Omar Mateen's final text to his wife admitted he was gay.,false,
A 191-year-old woman named Mama Esifiho lives in Nigeria.,unproven,
New Jersey governor Chris Christie vetoed a parity bill because it violated religious freedom protections.,False,
Alton Sterling was shot and killed by Louisiana police officer (and Donald Trump supporter) Robert Kinnison.,FALSE,
President Obama plans to remove the Statue of Liberty because it is offensive to Muslims.,False,
A Harvard study proved instant noodles and ramen can cause irreversible damage to your body.,Unproven,
A woman was injured while trying to steal fireworks from Walmart by hiding them in her vagina.,FALSE,
A video shows a man angrily renouncing his faith on Egyptian national television.,FALSE,
"Richard Harrison, known as the ""the Old Man"" on ""Pawn Stars,"" passed away in June 2016.",False,
Tim Hortons will add marijuana to its menu in 2017.,FALSE,
Hacker Guccifer (Marcel Lazăr Lehel) is missing from his jail cell.,False,
A photograph depicts last surviving veteran of a WWII battle group marching alone and crying in a Memorial Day parade.,mixture,
"NASA has warned of imminent disaster due to the trajectory of Nibiru, or ""Planet X.""",False,
A student mistook examples of unsolved statistics problems for  a homework assignment and solved them.,true,
"A photograph shows a 'Welcome Sign' outside of Mingo Country warning visitors that its citizens were armed and would ""kill you back.""",FALSE,
Dwayne Johnson was arrested for illegally importing human growth hormone (HGH) into Australia.,False,
The colored squares on toothpaste tubes identify the composition of the toothpaste enclosed therein.,false,
An essay outlines the fates of the signers of the Declaration of Independence.,mixture,
A photograph shows a man posing with a horse he killed in Australia with a bow and arrow.,TRUE,
An image depicts an overenthusiastic Pride attendee injured in an attempt to sexually stimulate himself with a fire hydrant.,False,
"Swedish police have introduced anti-sexual assault bracelets due to an increase in ""refugee rape.""",mixture,
Top Obama administration officials watched the Benghazi attack unfold in real-time but did nothing to intervene.,false,
A photograph shows the skeletal remains of the Loch Ness Monster.,FALSE,
The bitter almond tree was banned in America in 1995 because it treats and prevents cancer.,False,
The UN stated that taking children to church is a violation of their human rights.,FALSE,
John Wayne once said that the taking of land from Native Americans was justifiable because they were 'selfishly trying to keep it for themselves.',true,
"The Muslim community donated $87,000 to the family of the man responsible for the shooting at Pulse Nightclub in Orlando.",FALSE,
A photograph shows a female Muslim TSA agent patting down a nun at an airport.,mostly true,
"A family in Mexico named their baby daughter ""Breksit,"" after the results of Britain's EU referendum.",false,
President Obama altered the White House logo to replace the U.S flag with a white flag (commonly associated with surrender).,False,
"A photograph depicts an unkempt Hillary Clinton, and she has demanded that it be scrubbed from the internet.",Mixture,
Hillary Clinton donned a hijab for a new campaign ad.,Mixture,
A pet python acting 'affectionate' is really just measuring its intended victim.,false,
A mother was arrested for tattooing her 2-year-old boy and trading him for drugs.,FALSE,
School is no longer compulsory for Texas students whose parents believe in the religious concept of Rapture.,False,
"The FBI and DHS responded after Muslim men approached a mother at Kiroli Park in West Monroe, Louisiana, and offered to take her daughters to Yemen.",Unproven,
Donald Trump has vowed to get rid of the Library of Congress if elected President.,FALSE,
Letter from airline pilot describes a flight on which the remains of a fallen U.S. soldier were carried.,true,
"Jordan's King Abdullah II murdered his wife, Queen Rania.",false,
Author Cormac McCarthy passed away in June 2016.,FALSE,
Ellen DeGeneres has announced that she was leaving her talk show to sell skin care products.,FALSE,
"A North Carolina provider of mental health services is named ""Nutz R Us.""",True,
"President Obama is giving food stamp recipients a bonus $1,000 per month for three months.",False,
"John Wayne (or one of the characters he portrayed) said, ""Life is hard; it's even harder when you're stupid.""",false,
UN vehicles have been quietly positioned for action in Virginia and Kentucky as a preemptive response to imminent economic collapse.,false,
Areas that voted to leave the European Union in the 2016 'Brexit' vote were the same areas affected by Mad Cow Disease in 1992.,FALSE,
Statistics demonstrate that crime rates in Australia have increased substantially since the government there instituted a gun buy-back program in 1997.,false,
Ex-UN Official John Ashe died suspiciously the day before he was scheduled to testify against Hillary Clinton.,Mostly False,
A longtime anti-gun state legislator shot a home intruder in defense of his property.,false,
The US government cancelled all 4th of July fireworks due to terror fears.,FALSE,
"A video shows a group of 'radical' Muslims rallying around a painting of Jesus' decapitated head in Dearborn, Michigan.",FALSE,
President Obama has announced a nationwide Muslim outreach program for children from,false,
Hanging plastic bags filled with water will repel flies.,unproven,
"A photograph shows a sign hanging from the Palacio Cibeles in Madrid, Spain, welcoming British refugees.",FALSE,
A 9-year-old killed his parents after they turned off wi-fi in their home.,FALSE,
The European Union flag will lose a star after the Brexit vote.,FALSE,
Marco Rubio said the Orlando shooting was a clear signal that God wanted him to serve in the Senate.,False,
A Las Vegas couple was arrested for modifying their baby's ears to make them pointed like a Vulcan's.,False,
"The San Andreas fault is on the move, signaling that a massive earthquake might be imminent.",mixture,
"The National Rifle Association launched a ""Share the Safety"" campaign, enabling people to donate guns to those who live in at-risk neighborhoods.",FALSE,
An photograph shows a sleepy cheetah at a greyhound race.,FALSE,
"""Star Wars"" movies will be filmed in several small, off-the-beaten-path towns across America.",false,
"The Republican Party has hypocritically declared their national convention to be a ""gun-free zone.""",false,
Musician Hank Williams Jr. has endorsed Hillary Clinton for president.,FALSE,
Amazon is issuing credits to many customers due to the settlement of an e-book lawsuit.,True,
Yellowstone was evacuated in June 2016 after experts warned of an imminent volcanic eruption.,FALSE,
"A billboard that says ""Make America White Again"" is part of a political campaign.",TRUE,
"Thomas Jefferson wrote that ""the strongest reason for the people to retain the right to keep and bear arms"" is to ""protect themselves against tyranny in government.""",false,
A list of statistics shows the leading causes of death in the United States through the first half of 2016.,MIXTURE,
false,false,
"In June 2016, Michigan residents lost the ""right to farm,"" keep chickens, or maintain bee hives due to a change in existing law.",False,
"A fisherman captured a 3,000 lb. great white shark in the Great Lakes.",False,
"Donald Trump referred to Canadians as ""snow Mexicans"" in a 22 February 2016 tweet.",False,
"A woman performed her own abortion with a ""U-Abort It™"" attachment for her AR-15.",FALSE,
"The movie ""Finding Dory"" features a transgender stingray named StingRhonda.",FALSE,
Many Ticketmaster customers are eligible for free concert tickets under the terms of a class action settlement.,Mostly True,
Researchers sequenced octopus genomes and discovered alien DNA.,False,
A photograph shows several large whales feeding near a tiny boat.,FALSE,
A customer found live worms in a sealed Little Debbie Oatmeal Pie.,Unproven,
The Drug Enforcement Agency (DEA) will be reclassifying marijuana as a Schedule 2 drug in August 2016.,false,
"Speaker Paul Ryan said that he doesn't care if Donald ""Trump destroys the United States and that he is a liar and a fraud.""",false,
Democratic presidential candidates have only won the White House in years that an Eastern Conference team has also won the NBA Championship.,TRUE,
The Department of Homeland Security is secretly moving and releasing crowds of undocumented people into the United States.,false,
A photograph shows a baby moose holding a rainbow flag.,FALSE,
"Former Marine Imran Yousuf, a Muslim, is credited with saving 70 people during the June 2016 Orlando nightclub shooting.",Mixture,
A video shows two Muslim men threatening people with a stun gun after seeing bikini-clad women.,UNPROVEN,
Three Syrian refugees raped and murdered a 5-year-old girl at knifepoint in Idaho.,Mostly False,
A sea monster of giant size was spotted near Antarctica.,FALSE,
President Obama has signed an executive order banning the sale of assault weapons.,FALSE,
"A California pastor praised the Orlando nightclub shooting, saying that it's a tragedy more homosexual ""predators"" and ""pedophiles"" didn't die.",true,
Photograph shows Senator John McCain posing with ISIS leader Abu Bakr al-Baghdadi.,false,
Google News carried an Atlanta Sun Times article about the Orlando shooting several hours prior to the incident.,False,
Steph Curry was suspended from game 7 of the 2016 NBA Finals.,FALSE,
Jimmy Carter said that the novelty of electing a woman president should not outweigh the duty of electing an honest president.,false,
Alabama CPS agents took custody of a baby because his teen mother was raped.,Unproven,
"Facebook is banning ""amen"" posts.",FALSE,
A new penile implant notifies spouses via cell phone alerts when their husbands are cheating on them.,FALSE,
The Vietnam Veterans Memorial was defaced with graffiti.,Mixture,
"An ""Islamic refugee"" was apprehended in Luna County, New Mexico and found to be in possession of plans to a gas pipeline.",false,
"Orlando shooting victim Patience Carter is actually a ""crisis actor.""",FALSE,
"After the Orlando shooting, President Obama recruited Laila Alawa to serve on an anti-violent extremism Department of Homeland Security task force.",mixture,
A photograph shows a Muslim woman disrespecting the United States by sitting during its national anthem.,unproven,
Amazon.com CEO and founder Jeff Bezos has revoked Donald Trump's shopping privileges.,FALSE,
An image contrasts radically different gun laws and homicide rates in Honduras and Switzerland.,false,
Muslims assaulted a Denny's waitress for serving bacon during the holy month of Ramadan.,false,
A military veteran picking his child up from school was ejected lest other students find his uniform offensive.,mixture,
"Five women (two of whom were murdered) went missing in California's Fresno and Tulare counties, but police are suppressing news of the incidents.",Mostly false,
The world's largest tortoise was 59 feet tall and weighed more than 800 pounds.,FALSE,
A photograph shows Canadian Prime Minster Justin Trudeau kissing opposition leader Thomas Mulcair.,FALSE,
Facebook user Pablo Reyes made eerily accurate predictions about 2016.,FALSE,
A 2016 Stanford study revealed widespread primary election fraud in multiple states favoring Hillary Clinton.,Mixture,
It was not physically possible for a single gunman at the Orlando nightclub shooting to have fired as many rounds in the time allotted as reported.,false,
"Image depicts the Orlando shooter's father, Seddique Mateen, visiting Hillary Clinton at the State Department.",Mostly False,
Fox News host was about to be fired in June 2016 over comments he made about Muslims.,FALSE,
A photograph shows a futuristic new Audi truck.,FALSE,
Sen. David Perdue advised attendees to offer up an ominous prayer aimed at President Obama during the 2016 Faith & Freedom Coalition’s Road to Majority conference.,Mostly True,
"London's Muslim Mayor Sadiq Khan banned images of ""sexy"" women because they're offensive to Islam.",Mostly False,
Mexico pledged to close the country's borders with the United States if Donald Trump is elected president.,False,
"British waterpark Waterworld has demanded parkgoers dress in an ""Islamically appropriate"" fashion because Muslim visitors were offended by bikinis.",Mostly False,
Photograph shows Kevin Hart after he was mugged at a Miami nightclub.,FALSE,
Orlando nightclub shooter Omar Mateen was a Democrat.,mixture,
Actor Ralph Macchio of 'Karate Kid' fame passed away in June 2016.,FALSE,
JetBlue is offering free flights to Orlando for family members and partners of the victims of the Pulse Nightclub shooting.,true,
"A photograph shows an abandoned military base that was abandoned after ""something"" escaped from the facility's ""experimentation room.""",false,
"The media is covering up that ""multiple shooters"" were involved in the mass killing at an Orlando nightclub.",FALSE,
"Donald Trump tweeted that he appreciated ""the congrats for being right on radical Islamic terrorism"" after a mass shooting in Orlando.",MIXTURE,
Pat Robertson asserted the Orlando nightclub shooting was God's punishment for legalizing same-sex marriage.,false,
A photograph shows one of Michelle Obama's daughters wearing a graduation cap decorated in a quote from Prophet Muhammad.,MISCAPTIONED,
Canada has legalized oral sex with animals.,mostly false,
"A viral quote criticizing Bernie Sanders for saying that the Democratic party was not ""progressive"" enough originated with Barney Frank.",FALSE,
Search engine Google manipulated results in favor of Hillary Clinton.,false,
Mothers of girls should be on the lookout for ice cream trucks (specifically Mr. Softee branded ones) as reports of chloroform kidnappings have surfaced.,Mostly False,
An Olympic pool was installed at a prison for Stanford swimmer Brock Turner.,FALSE,
"Elizabeth Warren said that if ""the Republicans"" refused to surrender their weapons, ""we"" would ""disarm them ourselves.""",Unproven,
"Days after the California primary, a large share of ballots had yet to be counted in several counties.",Mostly True,
"The Oklahoma Highway Patrol is using a device called an ""ERAD"" to seize money from people's bank accounts.",MIXTURE,
"Victoria Woodhull, not Hillary Clinton, was the first female presidential nominee.",Mixture:,
A video shows a hunter getting attacked by a lion while posing with a recent kill.,FALSE,
"U.S. District Judge Gonzalo Curiel is a member of the ""Latino KKK"" group La Raza.",FALSE,
A photograph shows former Senator Robert Byrd wearing Ku Klux Klan robes.,FALSE,
"Hillary Clinton purchased a $12,000 Giorgio Armani jacket to deliver a speech about income inequality.",Mostly false,
Dick Smith penned an email to customers denigrating the Muslim religion.,FALSE,
"Sotomayor said that ""ethnicity and sex"" of a judge may and will make a difference in judging.",MIXTURE,
The Federal Emergency Management Agency scheduled a massive earthquake preparedness drill on the same day as the California primary.,Mostly false,
An image serves as photographic proof that Hillary Clinton is incontinent.,FALSE,
Spy cameras are commonly hidden in hotel room hooks.,Mostly false,
"Florida beaches have been invaded with ""sea lice.""",MOSTLY TRUE,
"A handful of 1970s quarters are worth a fortune, as they were minted on the back of a 1941 Canadian coin.",MIXTURE,
"A man came forward and claimed he had been paid $3,500 to protest at a Donald Trump rally.",false,
The band Tragically Hip has cancelled their tour after members failed to get tickets to their own shows.,FALSE,
"Donald Trump retweeted a purported photograph of black supporters of his campaign, even though the depicted people aren't Trump fans.",True,
"An elementary school in Fresno, California, forced a third-grader to remove a cap bearing Donald Trump's campaign slogan.",mostly true,
Home Depot founder and CEO Bernie Marcus has endorsed Donald Trump for president.,mixture,
An image depicts a young female Donald Trump supporter covered in blood following an altercation at a California political rally.,False,
A video shows a group of high school students hatching a chick that developed outside an eggshell for the first time in history.,MIXTURE,
"California legislators have made it illegal for anyone to deny climate change, under threat of jail time.",mixture,
The NFL is banning the playing of the U.S. national anthem beginning in 2017.,FALSE,
An image shows a young woman who was beaten up by anti-Trump demonstrators at a rally in San Jose.,FALSE,
Actor Jack Black passed away in June 2016.,FALSE,
Scientists have created a human-gorilla hybrid called Hurilla.,FALSE,
A photograph shows an orphan lying in the chalk outline of her absent mother.,FALSE,
A photograph shows a group of men with a recently killed condor in the United States.,MIXTURE,
"Photograph shows 5,000 UCLA students holding ""a candlelight vigil for fallen ISIS soldiers.""",false,
An image shows the difference between a lithium mine and an oil sands installation.,mostly FALSE,
It's possible to tattoo the whites of your eyes.,true,
"In 2016, police in Canada began adding Arabic writing to the outside of police cruisers.",Mixture,
The entire Disney movie collection will be available for viewing through Netflix starting in September 2016.,MOSTLY FALSE,
"Washington state has updated their curriculum standards to include teaching ""transgenderism"" to Kindergarteners.",mostly false,
An ACLU executive resigned because her children were made uncomfortable by the presence of transgender women in a bathroom.,Unproven,
"Teddy Roosevelt said that ""to anger a conservative, lie to him. To anger a liberal, tell him the truth.""",false,
Hillary Clinton blamed racism for the death of a gorilla in a Cincinnati zoo.,False,
Real skeletons of mythical creatures are on display at the Merrylin Cryptid Museum.,FALSE,
A video shows Muslim men auctioning off women on the streets of England.,FALSE,
Image depicts a Swedish girl brutally abducted and raped by three refugees.,False,
"President Obama has demanded all Americans ""celebrate gay sex"" for the month of June 2016.",Mostly False,
"A couple bought a ""Princess"" Beanie Baby worth £62,500 for just £10.",false,
"James Dobson said that parents should shoot transgender individuals if they use the ""wrong"" restroom.",MIXTURE,
WhatsApp Gold is a premium service offered by WhatsApp.,FALSE,
Photograph depicts a mysterious and large sea creature that washed ashore in Mexico in June 2016.,False,
"""Black Diamond Collection"" Disney films on VHS are worth thousands of dollars, particularly ""Beauty and the Beast.""",Mostly False,
"A male penguin searches an entire beach for the ""perfect pebble"" to lay at the feet of his chosen female penguin.",Mostly False,
A photograph shows a misaligned bridge.,FALSE,
A doctor discovered a boy's missing hamster decomposing between folds of his mother's back fat.,False,
Yosemite Sam has been banned from television because his use of guns is offensive and a poor influence on children.,False,
"Fox News contributor Michelle Fields said that ""we shouldn't just give money to people simply because they are old.""",true,
"Image depicts 100,000 bikers in Washington, D.C. at a rally with Donald Trump.",mostly false,
Bernie Sanders was photographed napping at a Memorial Day ceremony in 2016.,uNPROVEN,
Bernie Sanders flew on a private jet and served a lavish menu when traveling to Rome in April 2016.,Mostly false,
"Sarah Palin said that America was not to blame for slavery, and that ""the negroes"" liked it.",False,
A video shows a giant alligator walking across a Florida golf course.,TRUE,
A customer of Huck Finn's Cafe in New Orleans discovered a racist epithet on her receipt.,Mostly True,
Police in the UK are going to pubs and clubs to ban England jerseys because they're offensive to immigrants.,False,
Hillary Clinton will soon be indicted on racketeering charges.,False,
"An image shows a group of Trump haters waving only foreign flags, and a group of Trump supporters waving American flags.",FALSE,
"A photograph shows eight rainbows in Lehigh, Pennsylvania.",FALSE,
President Obama apologized for dropping bombs on Japan at the end of World War II.,FALSE,
Kim Kardashian is replacing Tarji P. Henson in the role of Cookie on the television drama 'Empire.',FALSE,
Donald Trump's tax returns were posted online after the IRS database was hacked.,FALSE,
A rare black rose grows naturally in Turkey.,FALSE,
"Hillary Clinton is disqualified from holding the office of President under the provisions of U.S. Code Title 18, Section 2071.",Mostly False,
A video shows Muslims rampaging through Paris.,FALSE,
"Donald Trump said, ""you have to be wealthy in order to be great.""",MOSTLY TRUE,
A National Geographic cameraman was eaten alive by a giant ocean sunfish.,FALSE,
"After Hillary Clinton refused to participate in a final debate, GOP candidate Donald Trump agreed to debate Democrat challenger Bernie Sanders.",mixture,
Donald Trump admitted on Twitter that he was a political plant for Hillary Clinton.,FALSE,
Oprah Winfrey endorsed Donald Trump for president.,FALSE,
Hillary Clinton's campaign created a #ManEnough4Hillary ad featuring a male model also associated with a syphilis PSA.,False,
"Donald Trump improperly received $150,000 in federal aid earmarked for small businesses damaged by the 9/11 attacks, despite the fact his business was neither small nor damaged in the attacks.",Mostly False,
"A little-known painting entitled ""Cat Prevents House Fire"" was created by Norman Rockwell.",FALSE,
A mounted policeman's horse had its leg broken by protesters during anti-Trump demonstrations.,false,
Image depicts a beagle blinded in animal testing carried out by L'Oreal cosmetics.,mixture,
"Vatican City, the Taj Mahal, Yankee Stadium and five other landmarks could all fit inside the Indianapolis Motor Speedway.",MOSTLY TRUE,
Americans are immune to the Zika virus.,FALSE,
A photograph of the Andromeda Galaxy next to the moon was taken without a telescope in Finland.,FALSE,
Videos of home testing of bottled water handed out in Flint demonstrate the existence of dangerous levels of lead.,false,
QuikTrip's Safe Place is equipped to provide a safe room and assistance to a variety of victims of violence or persons otherwise in danger.,Mixture,
Sonic Drive-In outlets are selling a $2 red tray keychain entitling the bearer to steep discounts on Route 44 beverages for life.,mixture,
The FBI released a study ranking the connection between likelihood of criminal behavior and zodiac signs.,False,
Marvel Comics writer Stan Lee passed away in May 2016.,FALSE,
Donald Trump's son Eric said that Hispanic people should be sent back to Asia.,FALSE,
Donald Trump stated he would declare war on Americans or people inside the U.S. if elected President.,False,
"Pastor Rick Warren of Saddleback Church changed his name to ""Muhammad Hussein Warren.""",False,
A ban on smoking in cars when children are present will take effect on 1 October 2016.,false,
A piece of art depicting a man watering a tree in an attempt to hang himself won a contest for depicting the current era of multiculturalism in Europe.,FALSE,
House Minority Leader Nancy Pelosi has endorsed Bernie Sanders for president.,Mostly False,
"A drawing of a sex act can be spotted in the closing scenes of the movie ""Monsters, Inc.""",FALSE,
"Miami-Dade County announced plans to create ""texting lanes"" on its highways.",FALSE,
A white teen girl claimed she was entitled to tribal benefits because she identifies as a Native American elder.,False,
"Mark Twain said that ""If voting made a difference, they wouldn't let us do it. """,unproven,
Benjamin Franklin said it was the first responsibility of every citizen to question authority.,Unproven,
"The National Security Agency puts  toilet cameras in restrooms for ""research purposes,"" and fines those who tamper with them.",False,
"President Obama made the words ""negro"" and ""oriental"" illegal.",Mostly false,
Photographs depict then-model Melania Trump (nee Knauss) posing provocatively for GQ magazine.,True,
An image shows the inside of a leatherback turtle's mouth.,TRUE,
An animated image captures a real-life road rage incident.,FALSE,
'A-Team' actor Mr. T passed away in May 2016.,FALSE,
"Sen. Barbara Boxer flipped off supporters of Bernie Sanders off before claiming she ""feared for her life"" and exiting the stage at a Nevada convention, and a photo of the event has been censored by social media.",Mostly False,
"The band Lamb of God was given an award for ""excellence in faith outreach"" by televangelist pastor Joel Osteen.",FALSE,
"Donald Trump wrote in ""The Art of the Deal"" that if you tell people a lie three times, they will believe it.",FALSE,
Files released by the FBI prove that Adolf Hitler escaped Germany for Argentina.,false,
"President Obama declared Islam as America's ""official religion.""",False,
Students of Sunny Oaks Elementary School in California were forced to cross dress for LGBT week.,False,
Target sued a man for saving a girl from being stabbed in one of their stores.,MIXTURE,
Recovered e-mails belonging to former secretary of state Hillary Clinton have revealed plans to seize guns from Republicans on 8 November 2016.,False,
An image shows a rejection letter Albert Einstein received from the University of Bern in 1907.,FALSE,
Angry Bernie Sanders supporters threw chairs during an adversarial Nevada Democrat convention in May 2016.,false,
"A photograph shows the ""Four Horsemen of the Apocalypse"" riding out of the clouds.",FALSE,
"During a Fox News appearance, Select Committee on Benghazi Chairman Trey Gowdy ""accidentally admitted"" that troops would not have been able to reach the four Americans killed in time to intervene.",Mostly True,
Target will no longer sell American flags in its stores.,FALSE,
"'Star Trek' star Patrick Stewart admitted he originally refused to see the 'Galaxy Quest' movie, but eventually he did so and greatly enjoyed the film.",True,
A video shows a ball of fire streaking across the sky at the same moment an Air Egypt flight went missing.,FALSE,
Dallas Cowboys quarterback Tony Romo was arrested for using a men's bathroom in North Carolina.,false,
Donald Trump was never called a racist before he started running for president.,FALSE,
Retailers T.J. Maxx and Marshall's sell counterfeit salon products.,False,
"""Sex roulette"" is a new sexual trend in which one attendee at an orgy is HIV-positive.",Legend,
A woman's obituary said that she chose death over the prospect of voting for either Donald Trump or Hillary Clinton.,TRUE,
A bison calf was euthanized at Yellowstone National Park after well-meaning tourists put it in their car to keep it warm.,TRUE,
Target has stopped selling the Bible.,FALSE,
"Police warned that using ""Facebook Reactions"" is dangerous.",Mostly False,
A photograph shows two people with the darkest and lightest skin colors in the world.,FALSE,
